p1,p2,dg,tm,type,pool
cluster_547_amp1_LEFT,cluster_2646_amp1_RIGHT,-18.297034578437888,51.104149305411454,heterodimer,all
cluster_547_amp1_LEFT,cluster_2742_amp1_RIGHT,-9.454893247068291,31.402352223549997,heterodimer,all
cluster_547_amp1_LEFT,cluster_2985_amp1_RIGHT,-9.163318518143614,30.338282767953615,heterodimer,all
cluster_547_amp1_LEFT,cluster_3327_amp1_RIGHT,-18.297034578437888,51.104149305411454,heterodimer,all
cluster_548_amp1_LEFT,cluster_840_amp1_RIGHT,-10.109349831375773,32.54411667755039,heterodimer,all
cluster_548_amp1_LEFT,cluster_1258_amp1_RIGHT,-9.986376060300449,32.9793911192117,heterodimer,all
cluster_548_amp1_LEFT,cluster_3120_amp1_RIGHT,-9.986376060300449,32.9793911192117,heterodimer,all
cluster_548_amp1_RIGHT,cluster_1579_amp1_LEFT,-10.098093518143607,33.39001157337634,heterodimer,all
cluster_550_amp1_LEFT,cluster_720_amp1_LEFT,-9.680204831372649,30.101655061046642,heterodimer,all
cluster_550_amp1_LEFT,cluster_1296_amp1_LEFT,-9.32195483137887,30.177879597918547,heterodimer,all
cluster_550_amp1_LEFT,cluster_1367_amp1_LEFT,-9.028846060297335,29.075306416181775,heterodimer,all
cluster_550_amp1_LEFT,cluster_1435_amp1_LEFT,-10.98216228921582,36.11816180913047,heterodimer,all
cluster_550_amp1_LEFT,cluster_2175_amp1_RIGHT,-13.471904747065201,44.15917788116485,heterodimer,all
cluster_550_amp1_LEFT,cluster_3293_amp1_LEFT,-10.77879228921891,35.546673145854584,heterodimer,all
cluster_550_amp1_RIGHT,cluster_552_amp1_LEFT,-9.030712373535687,27.79063827415075,heterodimer,all
cluster_550_amp1_RIGHT,cluster_693_amp1_RIGHT,-9.030712373535687,27.79063827415075,heterodimer,all
cluster_550_amp1_RIGHT,cluster_756_amp1_LEFT,-9.250383602454182,28.470831438022742,heterodimer,all
cluster_550_amp1_RIGHT,cluster_1653_amp1_LEFT,-10.21014520490836,34.283497225159806,heterodimer,all
cluster_550_amp1_RIGHT,cluster_1790_amp1_LEFT,-10.493939831378869,34.1991269314243,heterodimer,all
cluster_550_amp1_RIGHT,cluster_1883_amp1_LEFT,-10.493939831378869,34.1991269314243,heterodimer,all
cluster_550_amp1_RIGHT,cluster_2402_amp1_RIGHT,-9.030712373535687,27.79063827415075,heterodimer,all
cluster_550_amp1_RIGHT,cluster_2425_amp1_LEFT,-9.735104831378848,31.229706237484038,heterodimer,all
cluster_550_amp1_RIGHT,cluster_2710_amp1_RIGHT,-9.676639831375768,30.57892960463596,heterodimer,all
cluster_550_amp1_RIGHT,cluster_3167_amp1_RIGHT,-9.676639831375768,30.57892960463596,heterodimer,all
cluster_550_amp1_RIGHT,cluster_3194_amp1_RIGHT,-9.98252860245417,31.77743601295299,heterodimer,all
cluster_551_amp1_LEFT,cluster_2176_amp1_RIGHT,-10.642493602457282,34.6413800417094,heterodimer,all
cluster_551_amp1_LEFT,cluster_2522_amp1_RIGHT,-9.019304831375754,27.391488588459993,heterodimer,all
cluster_551_amp1_RIGHT,cluster_1568_amp1_LEFT,-9.514764747062086,31.72990054976532,heterodimer,all
cluster_551_amp1_RIGHT,cluster_2331_amp1_LEFT,-9.086984831378867,28.729569307970223,heterodimer,all
cluster_551_amp1_RIGHT,cluster_2427_amp1_LEFT,-9.110776018140488,29.865531392336607,heterodimer,all
cluster_551_amp1_RIGHT,cluster_2690_amp1_LEFT,-9.63566983137885,30.91099656062022,heterodimer,all
cluster_551_amp1_RIGHT,cluster_3147_amp1_LEFT,-9.63566983137885,30.91099656062022,heterodimer,all
cluster_551_amp1_RIGHT,cluster_3273_amp1_LEFT,-10.553841060297346,34.48014175914176,heterodimer,all
cluster_551_amp1_RIGHT,cluster_3317_amp1_RIGHT,-10.50835106029734,34.271629208823526,heterodimer,all
cluster_552_amp1_LEFT,cluster_1609_amp1_LEFT,-9.632343602457281,30.511455649609616,heterodimer,all
cluster_552_amp1_LEFT,cluster_2052_amp1_LEFT,-9.268743789218949,30.946228385857125,heterodimer,all
cluster_552_amp1_LEFT,cluster_2872_amp1_LEFT,-9.350188602451068,28.18890267094804,heterodimer,all
cluster_552_amp1_LEFT,cluster_2911_amp1_RIGHT,-10.23547483137576,32.929127985611785,heterodimer,all
cluster_552_amp1_RIGHT,cluster_1370_amp1_RIGHT,-9.497437373535693,29.388900078235167,heterodimer,all
cluster_552_amp1_RIGHT,cluster_1478_amp1_LEFT,-9.254577373535692,28.010509240951933,heterodimer,all
cluster_553_amp1_LEFT,cluster_610_amp1_RIGHT,-10.10641124706209,33.852575809242694,heterodimer,all
cluster_553_amp1_LEFT,cluster_2456_amp1_RIGHT,-10.140758518140515,33.398702575716925,heterodimer,all
cluster_553_amp1_RIGHT,cluster_657_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_731_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_850_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_1234_amp1_LEFT,-10.760198975983672,35.6889725810334,heterodimer,all
cluster_553_amp1_RIGHT,cluster_1266_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_1516_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_1633_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2110_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2185_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2214_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2282_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2366_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2592_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2620_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_2652_amp1_LEFT,-9.025694831375754,27.309217944268994,heterodimer,all
cluster_553_amp1_RIGHT,cluster_3345_amp1_LEFT,-9.17437378921891,30.136328562539518,heterodimer,all
cluster_555_amp1_LEFT,cluster_674_amp1_RIGHT,-12.0900085181436,39.88093561529405,heterodimer,all
cluster_555_amp1_LEFT,cluster_1222_amp1_RIGHT,-9.25883860245417,28.13430848617793,heterodimer,all
cluster_555_amp1_LEFT,cluster_1436_amp1_RIGHT,-9.578963602457282,30.53639271764746,heterodimer,all
cluster_555_amp1_LEFT,cluster_2383_amp1_RIGHT,-12.0900085181436,39.88093561529405,heterodimer,all
cluster_555_amp1_RIGHT,cluster_596_amp1_LEFT,-9.502764831375753,29.62266315817635,heterodimer,all
cluster_555_amp1_RIGHT,cluster_3183_amp1_LEFT,-9.657402373535696,30.302186237682008,heterodimer,all
cluster_557_amp1_RIGHT,cluster_1971_amp1_LEFT,-9.472012289218926,30.440351988951875,heterodimer,all
cluster_557_amp1_RIGHT,cluster_2223_amp1_LEFT,-9.472012289218926,30.440351988951875,heterodimer,all
cluster_558_amp1_LEFT,cluster_2060_amp1_LEFT,-9.490660975983673,32.416427651287904,heterodimer,all
cluster_558_amp1_RIGHT,cluster_1333_amp1_LEFT,-9.356276060294244,29.244464178788405,heterodimer,all
cluster_558_amp1_RIGHT,cluster_2346_amp1_LEFT,-10.424633518143601,34.41471760494733,heterodimer,all
cluster_559_amp1_RIGHT,cluster_1904_amp1_LEFT,-9.763624747062087,31.998916451738523,heterodimer,all
cluster_561_amp1_LEFT,cluster_650_amp1_RIGHT,-9.222758602457281,28.961451762939703,heterodimer,all
cluster_561_amp1_LEFT,cluster_832_amp1_RIGHT,-9.73866983137576,30.832578789455113,heterodimer,all
cluster_561_amp1_LEFT,cluster_923_amp1_LEFT,-11.049643602457277,36.3662894362829,heterodimer,all
cluster_561_amp1_LEFT,cluster_1041_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_LEFT,cluster_1077_amp1_LEFT,-11.049643602457277,36.3662894362829,heterodimer,all
cluster_561_amp1_LEFT,cluster_1099_amp1_RIGHT,-9.733409831378856,31.02035088513253,heterodimer,all
cluster_561_amp1_LEFT,cluster_1116_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_LEFT,cluster_1274_amp1_LEFT,-11.081466060294245,36.452491068100414,heterodimer,all
cluster_561_amp1_LEFT,cluster_1488_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_LEFT,cluster_1571_amp1_LEFT,-10.325456060297336,33.55686352360698,heterodimer,all
cluster_561_amp1_LEFT,cluster_1643_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_LEFT,cluster_1670_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_LEFT,cluster_1693_amp1_RIGHT,-12.294134831378862,40.901933462855425,heterodimer,all
cluster_561_amp1_LEFT,cluster_2361_amp1_RIGHT,-9.733409831378856,31.02035088513253,heterodimer,all
cluster_561_amp1_LEFT,cluster_2554_amp1_RIGHT,-10.053208602457271,32.25366388082989,heterodimer,all
cluster_561_amp1_LEFT,cluster_3036_amp1_LEFT,-9.026192373532599,26.771385847394697,heterodimer,all
cluster_561_amp1_RIGHT,cluster_1448_amp1_RIGHT,-9.089551060294237,28.537860511358872,heterodimer,all
cluster_561_amp1_RIGHT,cluster_3317_amp1_LEFT,-9.374574831378856,29.539673178107194,heterodimer,all
cluster_564_amp1_LEFT,cluster_1290_amp1_LEFT,-9.095941060297337,28.475075994346128,heterodimer,all
cluster_564_amp1_RIGHT,cluster_2023_amp1_LEFT,-9.666119433829953,33.390531548409854,heterodimer,all
cluster_565_amp1_LEFT,cluster_696_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_741_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_770_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_793_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_824_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_875_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1176_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1239_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1305_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1452_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1683_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_1809_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_2081_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_2149_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_2195_amp1_LEFT,-10.010416060294244,32.22007203230311,heterodimer,all
cluster_565_amp1_LEFT,cluster_2459_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_2882_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3101_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3134_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3171_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3202_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3238_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3245_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_LEFT,cluster_3252_amp1_LEFT,-9.318433602457285,29.205889791934396,heterodimer,all
cluster_565_amp1_RIGHT,cluster_1442_amp1_RIGHT,-9.838480789222027,32.73614294525004,heterodimer,all
cluster_565_amp1_RIGHT,cluster_1551_amp1_LEFT,-9.022859789218929,28.883480324295306,heterodimer,all
cluster_565_amp1_RIGHT,cluster_1565_amp1_LEFT,-9.022859789218929,28.883480324295306,heterodimer,all
cluster_565_amp1_RIGHT,cluster_1918_amp1_LEFT,-10.39380860245727,33.58859796092338,heterodimer,all
cluster_565_amp1_RIGHT,cluster_3196_amp1_LEFT,-9.022859789218929,28.883480324295306,heterodimer,all
cluster_565_amp1_RIGHT,cluster_3232_amp1_LEFT,-9.022859789218929,28.883480324295306,heterodimer,all
cluster_567_amp1_LEFT,cluster_819_amp1_RIGHT,-9.153393247062093,30.664751863668243,heterodimer,all
cluster_567_amp1_LEFT,cluster_2104_amp1_RIGHT,-17.952173349516293,50.37905613323386,heterodimer,all
cluster_567_amp1_LEFT,cluster_2501_amp1_RIGHT,-9.820936060294233,31.073782357090238,heterodimer,all
cluster_567_amp1_LEFT,cluster_2646_amp1_RIGHT,-18.297034578437888,51.104149305411454,heterodimer,all
cluster_567_amp1_LEFT,cluster_2742_amp1_RIGHT,-9.454893247068291,31.402352223549997,heterodimer,all
cluster_567_amp1_LEFT,cluster_2985_amp1_RIGHT,-9.163318518143614,30.338282767953615,heterodimer,all
cluster_567_amp1_LEFT,cluster_3327_amp1_RIGHT,-18.297034578437888,51.104149305411454,heterodimer,all
cluster_567_amp1_RIGHT,cluster_1155_amp1_LEFT,-10.212313747065185,33.689512437503254,heterodimer,all
cluster_567_amp1_RIGHT,cluster_1246_amp1_LEFT,-10.053478747065164,33.15149291708781,heterodimer,all
cluster_567_amp1_RIGHT,cluster_1349_amp1_LEFT,-10.212313747065185,33.689512437503254,heterodimer,all
cluster_567_amp1_RIGHT,cluster_2502_amp1_LEFT,-10.212313747065185,33.689512437503254,heterodimer,all
cluster_567_amp1_RIGHT,cluster_3074_amp1_LEFT,-10.212313747065185,33.689512437503254,heterodimer,all
cluster_567_amp1_RIGHT,cluster_3108_amp1_LEFT,-10.212313747065185,33.689512437503254,heterodimer,all
cluster_568_amp1_LEFT,cluster_1258_amp1_RIGHT,-9.986376060300449,32.9793911192117,heterodimer,all
cluster_568_amp1_LEFT,cluster_1833_amp1_RIGHT,-17.16080334951318,49.94358581084464,heterodimer,all
cluster_568_amp1_LEFT,cluster_2647_amp1_RIGHT,-17.16080334951318,49.94358581084464,heterodimer,all
cluster_568_amp1_LEFT,cluster_3120_amp1_RIGHT,-9.986376060300449,32.9793911192117,heterodimer,all
cluster_568_amp1_LEFT,cluster_3328_amp1_RIGHT,-16.541438349513193,48.87697201103697,heterodimer,all
cluster_568_amp1_RIGHT,cluster_1579_amp1_LEFT,-10.645843518143607,35.24438245511732,heterodimer,all
cluster_568_amp1_RIGHT,cluster_1984_amp1_LEFT,-9.068817289215804,28.962853700539767,heterodimer,all
cluster_568_amp1_RIGHT,cluster_2243_amp1_LEFT,-9.068817289215804,28.962853700539767,heterodimer,all
cluster_570_amp1_LEFT,cluster_1155_amp1_RIGHT,-9.744124831375753,31.10873137418355,heterodimer,all
cluster_570_amp1_LEFT,cluster_1173_amp1_LEFT,-11.172332475983684,36.88331476965254,heterodimer,all
cluster_570_amp1_LEFT,cluster_1349_amp1_RIGHT,-9.2936773735326,28.425563515816464,heterodimer,all
cluster_570_amp1_LEFT,cluster_2427_amp1_RIGHT,-9.340987560300434,31.184140470816942,heterodimer,all
cluster_570_amp1_LEFT,cluster_2573_amp1_RIGHT,-9.744124831375753,31.10873137418355,heterodimer,all
cluster_570_amp1_LEFT,cluster_2750_amp1_RIGHT,-9.223354662751502,31.18657359371855,heterodimer,all
cluster_570_amp1_LEFT,cluster_3074_amp1_RIGHT,-9.744124831375753,31.10873137418355,heterodimer,all
cluster_570_amp1_LEFT,cluster_3098_amp1_LEFT,-11.172332475983684,36.88331476965254,heterodimer,all
cluster_570_amp1_RIGHT,cluster_1292_amp1_LEFT,-22.451110807356336,58.92102120666823,heterodimer,all
cluster_570_amp1_RIGHT,cluster_2430_amp1_LEFT,-10.195900975986747,33.73996993781117,heterodimer,all
cluster_570_amp1_RIGHT,cluster_2739_amp1_LEFT,-9.876722578437853,34.16413864445997,heterodimer,all
cluster_572_amp1_LEFT,cluster_1285_amp1_LEFT,-11.341649747065182,37.37393551576628,heterodimer,all
cluster_572_amp1_LEFT,cluster_2992_amp1_RIGHT,-25.15865449412106,60.963657470211444,heterodimer,all
cluster_572_amp1_RIGHT,cluster_894_amp1_LEFT,-10.999223518140498,36.31364376916599,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1040_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1076_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1115_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1262_amp1_RIGHT,-10.030978518140502,32.82384117232573,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1387_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1494_amp1_RIGHT,-9.051839831378878,29.035517085890888,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1530_amp1_RIGHT,-9.051839831378878,29.035517085890888,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1551_amp1_LEFT,-9.555146060294232,29.90223667440938,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1558_amp1_RIGHT,-9.051839831378878,29.035517085890888,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1565_amp1_LEFT,-9.555146060294232,29.90223667440938,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1950_amp1_LEFT,-9.043623602457272,28.270594528127447,heterodimer,all
cluster_572_amp1_RIGHT,cluster_1987_amp1_LEFT,-9.043623602457272,28.270594528127447,heterodimer,all
cluster_572_amp1_RIGHT,cluster_2246_amp1_LEFT,-9.043623602457272,28.270594528127447,heterodimer,all
cluster_572_amp1_RIGHT,cluster_2431_amp1_LEFT,-9.043623602457272,28.270594528127447,heterodimer,all
cluster_572_amp1_RIGHT,cluster_2467_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_2785_amp1_LEFT,-9.051839831378878,29.035517085890888,heterodimer,all
cluster_572_amp1_RIGHT,cluster_2871_amp1_RIGHT,-9.018433602457277,27.97346089332592,heterodimer,all
cluster_572_amp1_RIGHT,cluster_3035_amp1_LEFT,-9.305653602457271,29.317502605431173,heterodimer,all
cluster_572_amp1_RIGHT,cluster_3042_amp1_RIGHT,-9.051839831378878,29.035517085890888,heterodimer,all
cluster_572_amp1_RIGHT,cluster_3124_amp1_RIGHT,-10.030978518140502,32.82384117232573,heterodimer,all
cluster_572_amp1_RIGHT,cluster_3196_amp1_LEFT,-9.555146060294232,29.90223667440938,heterodimer,all
cluster_572_amp1_RIGHT,cluster_3232_amp1_LEFT,-9.555146060294232,29.90223667440938,heterodimer,all
cluster_573_amp1_LEFT,cluster_611_amp1_RIGHT,-9.015174831375749,27.93645450289239,heterodimer,all
cluster_573_amp1_LEFT,cluster_1400_amp1_LEFT,-9.327069560300442,30.73447280527955,heterodimer,all
cluster_573_amp1_RIGHT,cluster_1026_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_573_amp1_RIGHT,cluster_1061_amp1_LEFT,-9.803958602457271,31.11586924610714,heterodimer,all
cluster_573_amp1_RIGHT,cluster_1392_amp1_RIGHT,-10.283799475986786,34.50693525809146,heterodimer,all
cluster_573_amp1_RIGHT,cluster_1737_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_573_amp1_RIGHT,cluster_1772_amp1_LEFT,-10.23027860245727,33.07596335683439,heterodimer,all
cluster_573_amp1_RIGHT,cluster_2094_amp1_LEFT,-9.015363789222029,30.368038139865007,heterodimer,all
cluster_573_amp1_RIGHT,cluster_2471_amp1_LEFT,-12.127972475983654,39.44576136067394,heterodimer,all
cluster_573_amp1_RIGHT,cluster_2964_amp1_RIGHT,-9.152335018140496,30.983365680681914,heterodimer,all
cluster_573_amp1_RIGHT,cluster_3382_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_574_amp1_LEFT,cluster_2024_amp1_LEFT,-12.000904475983683,39.104609259479844,heterodimer,all
cluster_574_amp1_LEFT,cluster_2529_amp1_RIGHT,-24.50983826520259,60.61421563155977,heterodimer,all
cluster_574_amp1_LEFT,cluster_2766_amp1_RIGHT,-22.10318580735632,57.46364297488924,heterodimer,all
cluster_575_amp1_LEFT,cluster_1728_amp1_RIGHT,-11.742756060297339,38.90584220861166,heterodimer,all
cluster_575_amp1_LEFT,cluster_2911_amp1_RIGHT,-9.06686947598368,30.67981029446139,heterodimer,all
cluster_575_amp1_LEFT,cluster_2967_amp1_LEFT,-10.058599831375759,32.43171241882692,heterodimer,all
cluster_575_amp1_LEFT,cluster_2995_amp1_RIGHT,-16.177514662748422,49.15202334432803,heterodimer,all
cluster_576_amp1_LEFT,cluster_3293_amp1_RIGHT,-9.153075018140502,30.354430468122132,heterodimer,all
cluster_576_amp1_RIGHT,cluster_611_amp1_LEFT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_577_amp1_LEFT,cluster_691_amp1_LEFT,-9.612847373535697,29.591647595852237,heterodimer,all
cluster_577_amp1_LEFT,cluster_803_amp1_LEFT,-9.39804974706209,31.97636033859885,heterodimer,all
cluster_577_amp1_LEFT,cluster_854_amp1_LEFT,-9.491047373535693,29.447575367484603,heterodimer,all
cluster_577_amp1_LEFT,cluster_1258_amp1_LEFT,-9.2562723735357,28.362730636548747,heterodimer,all
cluster_577_amp1_LEFT,cluster_1827_amp1_RIGHT,-9.04023360245418,27.599604637137702,heterodimer,all
cluster_577_amp1_LEFT,cluster_1921_amp1_RIGHT,-9.000592289218927,29.325178237123964,heterodimer,all
cluster_577_amp1_LEFT,cluster_2178_amp1_LEFT,-9.16190237353259,26.865652930100453,heterodimer,all
cluster_577_amp1_LEFT,cluster_2400_amp1_LEFT,-9.612847373535697,29.591647595852237,heterodimer,all
cluster_577_amp1_LEFT,cluster_2563_amp1_LEFT,-10.576327247062073,35.056649758152275,heterodimer,all
cluster_577_amp1_LEFT,cluster_2769_amp1_RIGHT,-15.966537204905267,49.74090963126042,heterodimer,all
cluster_577_amp1_LEFT,cluster_2997_amp1_RIGHT,-15.966537204905267,49.74090963126042,heterodimer,all
cluster_577_amp1_LEFT,cluster_3004_amp1_LEFT,-9.491047373535693,29.447575367484603,heterodimer,all
cluster_577_amp1_LEFT,cluster_3120_amp1_LEFT,-9.2562723735357,28.362730636548747,heterodimer,all
cluster_577_amp1_RIGHT,cluster_921_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1039_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1075_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1114_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1144_amp1_RIGHT,-9.88127701814362,32.93985938976988,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1386_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1486_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_1522_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_2118_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_3034_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_577_amp1_RIGHT,cluster_3216_amp1_RIGHT,-9.88127701814362,32.93985938976988,heterodimer,all
cluster_577_amp1_RIGHT,cluster_3278_amp1_RIGHT,-10.07207606030043,32.72885005758087,heterodimer,all
cluster_578_amp1_LEFT,cluster_2456_amp1_RIGHT,-9.982858518140507,32.666436844382645,heterodimer,all
cluster_579_amp1_LEFT,cluster_1343_amp1_LEFT,-12.123452475980564,39.595048990745795,heterodimer,all
cluster_579_amp1_LEFT,cluster_2771_amp1_RIGHT,-16.808597120588484,50.220628928587075,heterodimer,all
cluster_579_amp1_LEFT,cluster_2999_amp1_RIGHT,-21.58132203627791,56.12102184655794,heterodimer,all
cluster_579_amp1_LEFT,cluster_3340_amp1_RIGHT,-9.66748860245417,30.260538250360753,heterodimer,all
cluster_584_amp1_LEFT,cluster_932_amp1_LEFT,-9.412369831378863,30.59360430199598,heterodimer,all
cluster_584_amp1_LEFT,cluster_1435_amp1_RIGHT,-9.06547097598057,31.188330966527303,heterodimer,all
cluster_584_amp1_RIGHT,cluster_1197_amp1_LEFT,-9.119793975983674,31.337410669867324,heterodimer,all
cluster_584_amp1_RIGHT,cluster_1693_amp1_LEFT,-9.581127433829927,32.337642129541564,heterodimer,all
cluster_587_amp1_LEFT,cluster_1373_amp1_RIGHT,-9.934539831375762,31.94988840664041,heterodimer,all
cluster_587_amp1_LEFT,cluster_2067_amp1_RIGHT,-9.522392289218915,30.87858768299259,heterodimer,all
cluster_587_amp1_LEFT,cluster_2211_amp1_RIGHT,-9.934539831375762,31.94988840664041,heterodimer,all
cluster_587_amp1_LEFT,cluster_2606_amp1_RIGHT,-9.595073518140504,31.136368977645418,heterodimer,all
cluster_587_amp1_LEFT,cluster_3265_amp1_LEFT,-9.020367373535693,27.001087411129163,heterodimer,all
cluster_587_amp1_RIGHT,cluster_647_amp1_RIGHT,-10.928065975983671,36.22622698019728,heterodimer,all
cluster_588_amp1_LEFT,cluster_1728_amp1_RIGHT,-10.043559831375765,32.25237139531208,heterodimer,all
cluster_588_amp1_LEFT,cluster_2752_amp1_LEFT,-9.742584747062079,32.45267903613848,heterodimer,all
cluster_596_amp1_LEFT,cluster_1223_amp1_RIGHT,-9.154718247065205,31.111970047136197,heterodimer,all
cluster_596_amp1_LEFT,cluster_2178_amp1_RIGHT,-9.106134831372655,26.25819766496403,heterodimer,all
cluster_596_amp1_LEFT,cluster_2412_amp1_RIGHT,-9.502764831375767,29.622663158176408,heterodimer,all
cluster_596_amp1_LEFT,cluster_2427_amp1_RIGHT,-9.250948602457276,28.579263629906848,heterodimer,all
cluster_596_amp1_LEFT,cluster_2950_amp1_LEFT,-9.084462373535695,26.95917077268723,heterodimer,all
cluster_596_amp1_LEFT,cluster_3301_amp1_LEFT,-9.084462373535695,26.95917077268723,heterodimer,all
cluster_596_amp1_RIGHT,cluster_1476_amp1_LEFT,-9.639763747068281,32.07661716606333,heterodimer,all
